"# Channel 1"
"# Trace 1"
Frequency, Formatted Data, Formatted Data
+4.87000000000E+007, -3.36676219938E+000, +0.00000000000E+000
+4.95062500000E+007, -3.37321360229E+000, +0.00000000000E+000
+5.03125000000E+007, -3.37967224463E+000, +0.00000000000E+000
+5.11187500000E+007, -3.38612537905E+000, +0.00000000000E+000
+5.19250000000E+007, -3.39254076011E+000, +0.00000000000E+000
+5.27312500000E+007, -3.39901840293E+000, +0.00000000000E+000
+5.35375000000E+007, -3.40545131291E+000, +0.00000000000E+000
+5.43437500000E+007, -3.41189314273E+000, +0.00000000000E+000
+5.51500000000E+007, -3.41837836010E+000, +0.00000000000E+000
+5.59562500000E+007, -3.42479279663E+000, +0.00000000000E+000
+5.67625000000E+007, -3.43124426507E+000, +0.00000000000E+000
+5.75687500000E+007, -3.43772929591E+000, +0.00000000000E+000
+5.83750000000E+007, -3.44416210667E+000, +0.00000000000E+000
+5.91812500000E+007, -3.45053554896E+000, +0.00000000000E+000
+5.99875000000E+007, -3.45685498555E+000, +0.00000000000E+000
+6.07937500000E+007, -3.46320739405E+000, +0.00000000000E+000
+6.16000000000E+007, -3.46953190394E+000, +0.00000000000E+000
+6.24062500000E+007, -3.47580746777E+000, +0.00000000000E+000
+6.32125000000E+007, -3.48208268876E+000, +0.00000000000E+000
+6.40187500000E+007, -3.48827499767E+000, +0.00000000000E+000
+6.48250000000E+007, -3.49453044123E+000, +0.00000000000E+000
+6.56312500000E+007, -3.50074117513E+000, +0.00000000000E+000
+6.64375000000E+007, -3.50695670021E+000, +0.00000000000E+000
+6.72437500000E+007, -3.51310482405E+000, +0.00000000000E+000
+6.80500000000E+007, -3.51921333946E+000, +0.00000000000E+000
+6.88562500000E+007, -3.52535514850E+000, +0.00000000000E+000
+6.96625000000E+007, -3.53146339493E+000, +0.00000000000E+000
+7.04687500000E+007, -3.53754550887E+000, +0.00000000000E+000
+7.12750000000E+007, -3.54363646813E+000, +0.00000000000E+000
+7.20812500000E+007, -3.54972980647E+000, +0.00000000000E+000
+7.28875000000E+007, -3.55582015897E+000, +0.00000000000E+000
+7.36937500000E+007, -3.56197870266E+000, +0.00000000000E+000
+7.45000000000E+007, -3.56805477245E+000, +0.00000000000E+000
+7.53062500000E+007, -3.57409592504E+000, +0.00000000000E+000
+7.61125000000E+007, -3.58014235192E+000, +0.00000000000E+000
+7.69187500000E+007, -3.58621907615E+000, +0.00000000000E+000
+7.77250000000E+007, -3.59222508957E+000, +0.00000000000E+000
+7.85312500000E+007, -3.59825533540E+000, +0.00000000000E+000
+7.93375000000E+007, -3.60437175681E+000, +0.00000000000E+000
+8.01437500000E+007, -3.61048697912E+000, +0.00000000000E+000
+8.09500000000E+007, -3.61650974062E+000, +0.00000000000E+000
+8.17562500000E+007, -3.62259516884E+000, +0.00000000000E+000
+8.25625000000E+007, -3.62876080182E+000, +0.00000000000E+000
+8.33687500000E+007, -3.63489273584E+000, +0.00000000000E+000
+8.41750000000E+007, -3.64111231300E+000, +0.00000000000E+000
+8.49812500000E+007, -3.64723541606E+000, +0.00000000000E+000
+8.57875000000E+007, -3.65343641616E+000, +0.00000000000E+000
