"# Channel 1"
"# Trace 1"
Frequency, Formatted Data, Formatted Data
+1.00000000000E+006, -1.56668415904E+001, +0.00000000000E+000
+1.93687500000E+006, -1.53744055464E+001, +0.00000000000E+000
+2.87375000000E+006, -1.52636475215E+001, +0.00000000000E+000
+3.81062500000E+006, -1.52060983200E+001, +0.00000000000E+000
+4.74750000000E+006, -1.51741298884E+001, +0.00000000000E+000
+5.68437500000E+006, -1.51549260494E+001, +0.00000000000E+000
+6.62125000000E+006, -1.51437020419E+001, +0.00000000000E+000
+7.55812500000E+006, -1.51377449350E+001, +0.00000000000E+000
+8.49500000000E+006, -1.51351072633E+001, +0.00000000000E+000
+9.43187500000E+006, -1.51348463558E+001, +0.00000000000E+000
+1.03687500000E+007, -1.51361273041E+001, +0.00000000000E+000
+1.13056250000E+007, -1.51385911962E+001, +0.00000000000E+000
+1.22425000000E+007, -1.51419133389E+001, +0.00000000000E+000
+1.31793750000E+007, -1.51229176338E+001, +0.00000000000E+000
+1.41162500000E+007, -1.51194434374E+001, +0.00000000000E+000
+1.50531250000E+007, -1.51207981463E+001, +0.00000000000E+000
+1.59900000000E+007, -1.51246311942E+001, +0.00000000000E+000
+1.69268750000E+007, -1.51303098003E+001, +0.00000000000E+000
+1.78637500000E+007, -1.51368484426E+001, +0.00000000000E+000
+1.88006250000E+007, -1.51437286875E+001, +0.00000000000E+000
+1.97375000000E+007, -1.51508662099E+001, +0.00000000000E+000
+2.06743750000E+007, -1.51582116881E+001, +0.00000000000E+000
+2.16112500000E+007, -1.51657068991E+001, +0.00000000000E+000
+2.25481250000E+007, -1.51732749281E+001, +0.00000000000E+000
+2.34850000000E+007, -1.51808255475E+001, +0.00000000000E+000
+2.44218750000E+007, -1.51882962435E+001, +0.00000000000E+000
+2.53587500000E+007, -1.51957034551E+001, +0.00000000000E+000
+2.62956250000E+007, -1.52030479987E+001, +0.00000000000E+000
+2.72325000000E+007, -1.52103120262E+001, +0.00000000000E+000
+2.81693750000E+007, -1.52174395478E+001, +0.00000000000E+000
+2.91062500000E+007, -1.52244714774E+001, +0.00000000000E+000
+3.00431250000E+007, -1.52314100653E+001, +0.00000000000E+000
+3.09800000000E+007, -1.52383111511E+001, +0.00000000000E+000
+3.19168750000E+007, -1.52450956878E+001, +0.00000000000E+000
+3.28537500000E+007, -1.52518319139E+001, +0.00000000000E+000
+3.37906250000E+007, -1.52584135529E+001, +0.00000000000E+000
+3.47275000000E+007, -1.52649752196E+001, +0.00000000000E+000
+3.56643750000E+007, -1.52714527145E+001, +0.00000000000E+000
+3.66012500000E+007, -1.52778491483E+001, +0.00000000000E+000
+3.75381250000E+007, -1.52842545652E+001, +0.00000000000E+000
+3.84750000000E+007, -1.52905625947E+001, +0.00000000000E+000
+3.94118750000E+007, -1.52968181654E+001, +0.00000000000E+000
+4.03487500000E+007, -1.53031050818E+001, +0.00000000000E+000
+4.12856250000E+007, -1.53093053688E+001, +0.00000000000E+000
+4.22225000000E+007, -1.53154757265E+001, +0.00000000000E+000
+4.31593750000E+007, -1.53215854388E+001, +0.00000000000E+000
+4.40962500000E+007, -1.53276111693E+001, +0.00000000000E+000
+4.50331250000E+007, -1.53336457614E+001, +0.00000000000E+000
+4.59700000000E+007, -1.53396021938E+001, +0.00000000000E+000
+4.69068750000E+007, -1.53455475269E+001, +0.00000000000E+000
+4.78437500000E+007, -1.53513699188E+001, +0.00000000000E+000
+4.87806250000E+007, -1.53571534105E+001, +0.00000000000E+000
+4.97175000000E+007, -1.53629057336E+001, +0.00000000000E+000
+5.06543750000E+007, -1.53686126198E+001, +0.00000000000E+000
+5.15912500000E+007, -1.53742521116E+001, +0.00000000000E+000
+5.25281250000E+007, -1.53799356442E+001, +0.00000000000E+000
+5.34650000000E+007, -1.53854995869E+001, +0.00000000000E+000
+5.44018750000E+007, -1.53910418276E+001, +0.00000000000E+000
+5.53387500000E+007, -1.53965708266E+001, +0.00000000000E+000
+5.62756250000E+007, -1.54020746896E+001, +0.00000000000E+000
+5.72125000000E+007, -1.54075209221E+001, +0.00000000000E+000
+5.81493750000E+007, -1.54128826383E+001, +0.00000000000E+000
+5.90862500000E+007, -1.54181800482E+001, +0.00000000000E+000
+6.00231250000E+007, -1.54234664895E+001, +0.00000000000E+000
+6.09600000000E+007, -1.54286491972E+001, +0.00000000000E+000
+6.18968750000E+007, -1.54338242029E+001, +0.00000000000E+000
+6.28337500000E+007, -1.54389026044E+001, +0.00000000000E+000
+6.37706250000E+007, -1.54438623443E+001, +0.00000000000E+000
+6.47075000000E+007, -1.54488601101E+001, +0.00000000000E+000
+6.56443750000E+007, -1.54537090612E+001, +0.00000000000E+000
+6.65812500000E+007, -1.54585973783E+001, +0.00000000000E+000
+6.75181250000E+007, -1.54634339384E+001, +0.00000000000E+000
+6.84550000000E+007, -1.54681627404E+001, +0.00000000000E+000
+6.93918750000E+007, -1.54728808180E+001, +0.00000000000E+000
+7.03287500000E+007, -1.54775319362E+001, +0.00000000000E+000
+7.12656250000E+007, -1.54821693512E+001, +0.00000000000E+000
+7.22025000000E+007, -1.54867707258E+001, +0.00000000000E+000
+7.31393750000E+007, -1.54912854068E+001, +0.00000000000E+000
+7.40762500000E+007, -1.54958307237E+001, +0.00000000000E+000
+7.50131250000E+007, -1.55003352651E+001, +0.00000000000E+000
+7.59500000000E+007, -1.55047517832E+001, +0.00000000000E+000
+7.68868750000E+007, -1.55091891734E+001, +0.00000000000E+000
+7.78237500000E+007, -1.55135749714E+001, +0.00000000000E+000
+7.87606250000E+007, -1.55178816298E+001, +0.00000000000E+000
+7.96975000000E+007, -1.55221576336E+001, +0.00000000000E+000
+8.06343750000E+007, -1.55264608092E+001, +0.00000000000E+000
+8.15712500000E+007, -1.55307926047E+001, +0.00000000000E+000
+8.25081250000E+007, -1.55351313760E+001, +0.00000000000E+000
+8.34450000000E+007, -1.55394159714E+001, +0.00000000000E+000
+8.43818750000E+007, -1.55437153877E+001, +0.00000000000E+000
+8.53187500000E+007, -1.55479704375E+001, +0.00000000000E+000
+8.62556250000E+007, -1.55522305009E+001, +0.00000000000E+000
+8.71925000000E+007, -1.55565229576E+001, +0.00000000000E+000
+8.81293750000E+007, -1.55607724309E+001, +0.00000000000E+000
+8.90662500000E+007, -1.55651169714E+001, +0.00000000000E+000
+9.00031250000E+007, -1.55694580587E+001, +0.00000000000E+000
+9.09400000000E+007, -1.55738409350E+001, +0.00000000000E+000
+9.18768750000E+007, -1.55782497240E+001, +0.00000000000E+000
+9.28137500000E+007, -1.55826875354E+001, +0.00000000000E+000
+9.37506250000E+007, -1.55871370171E+001, +0.00000000000E+000
+9.46875000000E+007, -1.55916262611E+001, +0.00000000000E+000
+9.56243750000E+007, -1.55962002362E+001, +0.00000000000E+000
+9.65612500000E+007, -1.56008546962E+001, +0.00000000000E+000
+9.74981250000E+007, -1.56054953231E+001, +0.00000000000E+000
+9.84350000000E+007, -1.56102233785E+001, +0.00000000000E+000
+9.93718750000E+007, -1.56151522409E+001, +0.00000000000E+000
+1.00308750000E+008, -1.56201980991E+001, +0.00000000000E+000
+1.01245625000E+008, -1.56252300519E+001, +0.00000000000E+000
+1.02182500000E+008, -1.56302472572E+001, +0.00000000000E+000
+1.03119375000E+008, -1.56353184619E+001, +0.00000000000E+000
+1.04056250000E+008, -1.56405313754E+001, +0.00000000000E+000
+1.04993125000E+008, -1.56457916608E+001, +0.00000000000E+000
+1.05930000000E+008, -1.56510110268E+001, +0.00000000000E+000
+1.06866875000E+008, -1.56563251958E+001, +0.00000000000E+000
+1.07803750000E+008, -1.56617353810E+001, +0.00000000000E+000
+1.08740625000E+008, -1.56672074493E+001, +0.00000000000E+000
+1.09677500000E+008, -1.56727689627E+001, +0.00000000000E+000
+1.10614375000E+008, -1.56783339976E+001, +0.00000000000E+000
+1.11551250000E+008, -1.56839939441E+001, +0.00000000000E+000
+1.12488125000E+008, -1.56897207631E+001, +0.00000000000E+000
+1.13425000000E+008, -1.56953964488E+001, +0.00000000000E+000
+1.14361875000E+008, -1.57011503670E+001, +0.00000000000E+000
+1.15298750000E+008, -1.57069545396E+001, +0.00000000000E+000
+1.16235625000E+008, -1.57128246305E+001, +0.00000000000E+000
+1.17172500000E+008, -1.57186996070E+001, +0.00000000000E+000
+1.18109375000E+008, -1.57246051313E+001, +0.00000000000E+000
+1.19046250000E+008, -1.57305599143E+001, +0.00000000000E+000
+1.19983125000E+008, -1.57365187824E+001, +0.00000000000E+000
+1.20920000000E+008, -1.57424895744E+001, +0.00000000000E+000
+1.21856875000E+008, -1.57484721697E+001, +0.00000000000E+000
+1.22793750000E+008, -1.57543302052E+001, +0.00000000000E+000
+1.23730625000E+008, -1.57601758262E+001, +0.00000000000E+000
+1.24667500000E+008, -1.57660595785E+001, +0.00000000000E+000
+1.25604375000E+008, -1.57719889118E+001, +0.00000000000E+000
+1.26541250000E+008, -1.57779374704E+001, +0.00000000000E+000
