"# Channel 1"
"# Trace 1"
Frequency, Formatted Data, Formatted Data
+1.77132500000E+008, -9.99916200552E+000, +0.00000000000E+000
+1.78069375000E+008, -1.00036564932E+001, +0.00000000000E+000
+1.79006250000E+008, -1.00082969828E+001, +0.00000000000E+000
+1.79943125000E+008, -1.00129716135E+001, +0.00000000000E+000
+1.80880000000E+008, -1.00177323734E+001, +0.00000000000E+000
+1.81816875000E+008, -1.00225037877E+001, +0.00000000000E+000
+1.82753750000E+008, -1.00274676536E+001, +0.00000000000E+000
+1.83690625000E+008, -1.00326184877E+001, +0.00000000000E+000
+1.84627500000E+008, -1.00377209472E+001, +0.00000000000E+000
+1.85564375000E+008, -1.00429046558E+001, +0.00000000000E+000
+1.86501250000E+008, -1.00481529395E+001, +0.00000000000E+000
+1.87438125000E+008, -1.00533308136E+001, +0.00000000000E+000
+1.88375000000E+008, -1.00586305180E+001, +0.00000000000E+000
+1.89311875000E+008, -1.00639703010E+001, +0.00000000000E+000
+1.90248750000E+008, -1.00694178198E+001, +0.00000000000E+000
+1.91185625000E+008, -1.00748975604E+001, +0.00000000000E+000
+1.92122500000E+008, -1.00804765747E+001, +0.00000000000E+000
+1.93059375000E+008, -1.00860611831E+001, +0.00000000000E+000
+1.93996250000E+008, -1.00917836726E+001, +0.00000000000E+000
+1.94933125000E+008, -1.00974152096E+001, +0.00000000000E+000
+1.95870000000E+008, -1.01031447516E+001, +0.00000000000E+000
+1.96806875000E+008, -1.01088737730E+001, +0.00000000000E+000
+1.97743750000E+008, -1.01145222016E+001, +0.00000000000E+000
+1.98680625000E+008, -1.01202585274E+001, +0.00000000000E+000
+1.99617500000E+008, -1.01261061947E+001, +0.00000000000E+000
+2.00554375000E+008, -1.01319567134E+001, +0.00000000000E+000
+2.01491250000E+008, -1.01378579183E+001, +0.00000000000E+000
+2.02428125000E+008, -1.01437882610E+001, +0.00000000000E+000
+2.03365000000E+008, -1.01497401504E+001, +0.00000000000E+000
+2.04301875000E+008, -1.01557384086E+001, +0.00000000000E+000
+2.05238750000E+008, -1.01619861441E+001, +0.00000000000E+000
+2.06175625000E+008, -1.01681390304E+001, +0.00000000000E+000
+2.07112500000E+008, -1.01742120021E+001, +0.00000000000E+000
+2.08049375000E+008, -1.01803548285E+001, +0.00000000000E+000
+2.08986250000E+008, -1.01865250459E+001, +0.00000000000E+000
+2.09923125000E+008, -1.01927234279E+001, +0.00000000000E+000
+2.10860000000E+008, -1.01988483012E+001, +0.00000000000E+000
+2.11796875000E+008, -1.02049665692E+001, +0.00000000000E+000
+2.12733750000E+008, -1.02110520184E+001, +0.00000000000E+000
+2.13670625000E+008, -1.02169855243E+001, +0.00000000000E+000
+2.14607500000E+008, -1.02229438249E+001, +0.00000000000E+000
+2.15544375000E+008, -1.02288297840E+001, +0.00000000000E+000
+2.16481250000E+008, -1.02347268446E+001, +0.00000000000E+000
+2.17418125000E+008, -1.02404674697E+001, +0.00000000000E+000
+2.18355000000E+008, -1.02462260663E+001, +0.00000000000E+000
+2.19291875000E+008, -1.02517897663E+001, +0.00000000000E+000
+2.20228750000E+008, -1.02573251341E+001, +0.00000000000E+000
+2.21165625000E+008, -1.02628243756E+001, +0.00000000000E+000
+2.22102500000E+008, -1.02680749467E+001, +0.00000000000E+000
+2.23039375000E+008, -1.02732761533E+001, +0.00000000000E+000
+2.23976250000E+008, -1.02784126433E+001, +0.00000000000E+000
+2.24913125000E+008, -1.02833927780E+001, +0.00000000000E+000
+2.25850000000E+008, -1.02881817104E+001, +0.00000000000E+000
+2.26786875000E+008, -1.02929623899E+001, +0.00000000000E+000
+2.27723750000E+008, -1.02975969212E+001, +0.00000000000E+000
+2.28660625000E+008, -1.03019780286E+001, +0.00000000000E+000
+2.29597500000E+008, -1.03062257908E+001, +0.00000000000E+000
+2.30534375000E+008, -1.03105554962E+001, +0.00000000000E+000
+2.31471250000E+008, -1.03147471807E+001, +0.00000000000E+000
+2.32408125000E+008, -1.03187521267E+001, +0.00000000000E+000
+2.33345000000E+008, -1.03226952254E+001, +0.00000000000E+000
+2.34281875000E+008, -1.03266782267E+001, +0.00000000000E+000
+2.35218750000E+008, -1.03304881690E+001, +0.00000000000E+000
+2.36155625000E+008, -1.03343964013E+001, +0.00000000000E+000
+2.37092500000E+008, -1.03382011634E+001, +0.00000000000E+000
+2.38029375000E+008, -1.03418900536E+001, +0.00000000000E+000
+2.38966250000E+008, -1.03454595119E+001, +0.00000000000E+000
+2.39903125000E+008, -1.03488568238E+001, +0.00000000000E+000
+2.40840000000E+008, -1.03521710983E+001, +0.00000000000E+000
+2.41776875000E+008, -1.03554240449E+001, +0.00000000000E+000
+2.42713750000E+008, -1.03586575757E+001, +0.00000000000E+000
+2.43650625000E+008, -1.03618566180E+001, +0.00000000000E+000
+2.44587500000E+008, -1.03649716756E+001, +0.00000000000E+000
+2.45524375000E+008, -1.03680074457E+001, +0.00000000000E+000
+2.46461250000E+008, -1.03710490272E+001, +0.00000000000E+000
+2.47398125000E+008, -1.03740653651E+001, +0.00000000000E+000
+2.48335000000E+008, -1.03770563997E+001, +0.00000000000E+000
+2.49271875000E+008, -1.03801716848E+001, +0.00000000000E+000
+2.50208750000E+008, -1.03831752517E+001, +0.00000000000E+000
+2.51145625000E+008, -1.03864117869E+001, +0.00000000000E+000
+2.52082500000E+008, -1.03895789433E+001, +0.00000000000E+000
+2.53019375000E+008, -1.03927908331E+001, +0.00000000000E+000
+2.53956250000E+008, -1.03959307365E+001, +0.00000000000E+000
+2.54893125000E+008, -1.03991438677E+001, +0.00000000000E+000
+2.55830000000E+008, -1.04024580895E+001, +0.00000000000E+000
+2.56766875000E+008, -1.04058108544E+001, +0.00000000000E+000
+2.57703750000E+008, -1.04091147496E+001, +0.00000000000E+000
+2.58640625000E+008, -1.04125604730E+001, +0.00000000000E+000
+2.59577500000E+008, -1.04159696967E+001, +0.00000000000E+000
+2.60514375000E+008, -1.04196032593E+001, +0.00000000000E+000
+2.61451250000E+008, -1.04232201627E+001, +0.00000000000E+000
+2.62388125000E+008, -1.04270417269E+001, +0.00000000000E+000
+2.63325000000E+008, -1.04309005225E+001, +0.00000000000E+000
+2.64261875000E+008, -1.04348963227E+001, +0.00000000000E+000
+2.65198750000E+008, -1.04391128479E+001, +0.00000000000E+000
+2.66135625000E+008, -1.04434787529E+001, +0.00000000000E+000
+2.67072500000E+008, -1.04478815284E+001, +0.00000000000E+000
+2.68009375000E+008, -1.04524739403E+001, +0.00000000000E+000
+2.68946250000E+008, -1.04572097158E+001, +0.00000000000E+000
+2.69883125000E+008, -1.04619597031E+001, +0.00000000000E+000
+2.70820000000E+008, -1.04667809263E+001, +0.00000000000E+000
+2.71756875000E+008, -1.04717438552E+001, +0.00000000000E+000
+2.72693750000E+008, -1.04768640684E+001, +0.00000000000E+000
+2.73630625000E+008, -1.04821666826E+001, +0.00000000000E+000
+2.74567500000E+008, -1.04873799699E+001, +0.00000000000E+000
+2.75504375000E+008, -1.04927964216E+001, +0.00000000000E+000
+2.76441250000E+008, -1.04982891187E+001, +0.00000000000E+000
+2.77378125000E+008, -1.05037867657E+001, +0.00000000000E+000
+2.78315000000E+008, -1.05093677756E+001, +0.00000000000E+000
+2.79251875000E+008, -1.05149728341E+001, +0.00000000000E+000
+2.80188750000E+008, -1.05206216616E+001, +0.00000000000E+000
+2.81125625000E+008, -1.05265332879E+001, +0.00000000000E+000
+2.82062500000E+008, -1.05323310080E+001, +0.00000000000E+000
+2.82999375000E+008, -1.05381091207E+001, +0.00000000000E+000
+2.83936250000E+008, -1.05439554712E+001, +0.00000000000E+000
+2.84873125000E+008, -1.05498662807E+001, +0.00000000000E+000
+2.85810000000E+008, -1.05558139900E+001, +0.00000000000E+000
+2.86746875000E+008, -1.05618869982E+001, +0.00000000000E+000
+2.87683750000E+008, -1.05679567555E+001, +0.00000000000E+000
+2.88620625000E+008, -1.05737914896E+001, +0.00000000000E+000
+2.89557500000E+008, -1.05797102259E+001, +0.00000000000E+000
+2.90494375000E+008, -1.05856631494E+001, +0.00000000000E+000
+2.91431250000E+008, -1.05916402757E+001, +0.00000000000E+000
+2.92368125000E+008, -1.05977036841E+001, +0.00000000000E+000
+2.93305000000E+008, -1.06039049036E+001, +0.00000000000E+000
+2.94241875000E+008, -1.06102230186E+001, +0.00000000000E+000
+2.95178750000E+008, -1.06166595829E+001, +0.00000000000E+000
+2.96115625000E+008, -1.06229384574E+001, +0.00000000000E+000
+2.97052500000E+008, -1.06291073729E+001, +0.00000000000E+000
+2.97989375000E+008, -1.06353631550E+001, +0.00000000000E+000
+2.98926250000E+008, -1.06416199257E+001, +0.00000000000E+000
+2.99863125000E+008, -1.06478063588E+001, +0.00000000000E+000
+3.00800000000E+008, -1.06542211129E+001, +0.00000000000E+000
+3.01736875000E+008, -1.06605771655E+001, +0.00000000000E+000
+3.02673750000E+008, -1.06669709331E+001, +0.00000000000E+000
+3.03610625000E+008, -1.06733824112E+001, +0.00000000000E+000
+3.04547500000E+008, -1.06796074226E+001, +0.00000000000E+000
+3.05484375000E+008, -1.06858859294E+001, +0.00000000000E+000
+3.06421250000E+008, -1.06922462764E+001, +0.00000000000E+000
+3.07358125000E+008, -1.06985315346E+001, +0.00000000000E+000
+3.08295000000E+008, -1.07047056881E+001, +0.00000000000E+000
+3.09231875000E+008, -1.07108373066E+001, +0.00000000000E+000
+3.10168750000E+008, -1.07168719813E+001, +0.00000000000E+000
+3.11105625000E+008, -1.07229611700E+001, +0.00000000000E+000
+3.12042500000E+008, -1.07292682432E+001, +0.00000000000E+000
+3.12979375000E+008, -1.07353825183E+001, +0.00000000000E+000
+3.13916250000E+008, -1.07414053805E+001, +0.00000000000E+000
+3.14853125000E+008, -1.07473777588E+001, +0.00000000000E+000
+3.15790000000E+008, -1.07531707873E+001, +0.00000000000E+000
+3.16726875000E+008, -1.07587743163E+001, +0.00000000000E+000
+3.17663750000E+008, -1.07643226838E+001, +0.00000000000E+000
+3.18600625000E+008, -1.07697459504E+001, +0.00000000000E+000
+3.19537500000E+008, -1.07750336762E+001, +0.00000000000E+000
+3.20474375000E+008, -1.07803619754E+001, +0.00000000000E+000
+3.21411250000E+008, -1.07856035389E+001, +0.00000000000E+000
+3.22348125000E+008, -1.07906154701E+001, +0.00000000000E+000
+3.23285000000E+008, -1.07957586159E+001, +0.00000000000E+000
+3.24221875000E+008, -1.08005987718E+001, +0.00000000000E+000
+3.25158750000E+008, -1.08052899311E+001, +0.00000000000E+000
+3.26095625000E+008, -1.08101778568E+001, +0.00000000000E+000
+3.27032500000E+008, -1.08149357034E+001, +0.00000000000E+000
+3.27969375000E+008, -1.08196544638E+001, +0.00000000000E+000
+3.28906250000E+008, -1.08243248540E+001, +0.00000000000E+000
+3.29843125000E+008, -1.08289558162E+001, +0.00000000000E+000
+3.30780000000E+008, -1.08334628406E+001, +0.00000000000E+000
+3.31716875000E+008, -1.08380877944E+001, +0.00000000000E+000
+3.32653750000E+008, -1.08426170433E+001, +0.00000000000E+000
+3.33590625000E+008, -1.08471945312E+001, +0.00000000000E+000
+3.34527500000E+008, -1.08516042162E+001, +0.00000000000E+000
