"# Channel 1"
"# Trace 1"
Frequency, Formatted Data, Formatted Data
+9.00031250000E+007, -1.63350050914E+001, +0.00000000000E+000
+9.09400000000E+007, -1.63373521747E+001, +0.00000000000E+000
+9.18768750000E+007, -1.63399784127E+001, +0.00000000000E+000
+9.28137500000E+007, -1.63425691400E+001, +0.00000000000E+000
+9.37506250000E+007, -1.63452915422E+001, +0.00000000000E+000
+9.46875000000E+007, -1.63480950233E+001, +0.00000000000E+000
+9.56243750000E+007, -1.63510659071E+001, +0.00000000000E+000
+9.65612500000E+007, -1.63541714093E+001, +0.00000000000E+000
+9.74981250000E+007, -1.63575981439E+001, +0.00000000000E+000
+9.84350000000E+007, -1.63610844944E+001, +0.00000000000E+000
+9.93718750000E+007, -1.63647538830E+001, +0.00000000000E+000
+1.00308750000E+008, -1.63684266525E+001, +0.00000000000E+000
+1.01245625000E+008, -1.63725984335E+001, +0.00000000000E+000
+1.02182500000E+008, -1.63768052724E+001, +0.00000000000E+000
+1.03119375000E+008, -1.63811995305E+001, +0.00000000000E+000
+1.04056250000E+008, -1.63858198285E+001, +0.00000000000E+000
+1.04993125000E+008, -1.63905883246E+001, +0.00000000000E+000
+1.05930000000E+008, -1.63955587448E+001, +0.00000000000E+000
+1.06866875000E+008, -1.63999846801E+001, +0.00000000000E+000
+1.07803750000E+008, -1.64050643104E+001, +0.00000000000E+000
+1.08740625000E+008, -1.64103961650E+001, +0.00000000000E+000
+1.09677500000E+008, -1.64159626266E+001, +0.00000000000E+000
+1.10614375000E+008, -1.64218634866E+001, +0.00000000000E+000
+1.11551250000E+008, -1.64279776814E+001, +0.00000000000E+000
+1.12488125000E+008, -1.64340602682E+001, +0.00000000000E+000
+1.13425000000E+008, -1.64403154995E+001, +0.00000000000E+000
+1.14361875000E+008, -1.64464111044E+001, +0.00000000000E+000
+1.15298750000E+008, -1.64525515774E+001, +0.00000000000E+000
+1.16235625000E+008, -1.64586565108E+001, +0.00000000000E+000
+1.17172500000E+008, -1.64649637392E+001, +0.00000000000E+000
+1.18109375000E+008, -1.64710694263E+001, +0.00000000000E+000
+1.19046250000E+008, -1.64771462185E+001, +0.00000000000E+000
+1.19983125000E+008, -1.64831856991E+001, +0.00000000000E+000
+1.20920000000E+008, -1.64891884182E+001, +0.00000000000E+000
+1.21856875000E+008, -1.64949501291E+001, +0.00000000000E+000
+1.22793750000E+008, -1.65006466339E+001, +0.00000000000E+000
+1.23730625000E+008, -1.65063337323E+001, +0.00000000000E+000
+1.24667500000E+008, -1.65119092438E+001, +0.00000000000E+000
+1.25604375000E+008, -1.65173745839E+001, +0.00000000000E+000
+1.26541250000E+008, -1.65224571671E+001, +0.00000000000E+000
+1.27478125000E+008, -1.65275249880E+001, +0.00000000000E+000
+1.28415000000E+008, -1.65323871898E+001, +0.00000000000E+000
+1.29351875000E+008, -1.65370609179E+001, +0.00000000000E+000
+1.30288750000E+008, -1.65414454530E+001, +0.00000000000E+000
+1.31225625000E+008, -1.65456670746E+001, +0.00000000000E+000
+1.32162500000E+008, -1.65496592111E+001, +0.00000000000E+000
+1.33099375000E+008, -1.65535926144E+001, +0.00000000000E+000
+1.34036250000E+008, -1.65573426480E+001, +0.00000000000E+000
+1.34973125000E+008, -1.65607423452E+001, +0.00000000000E+000
+1.35910000000E+008, -1.65639682163E+001, +0.00000000000E+000
+1.36846875000E+008, -1.65669200921E+001, +0.00000000000E+000
+1.37783750000E+008, -1.65696982590E+001, +0.00000000000E+000
+1.38720625000E+008, -1.65721389451E+001, +0.00000000000E+000
+1.39657500000E+008, -1.65744963936E+001, +0.00000000000E+000
+1.40594375000E+008, -1.65765045979E+001, +0.00000000000E+000
+1.41531250000E+008, -1.65785145298E+001, +0.00000000000E+000
+1.42468125000E+008, -1.65804235509E+001, +0.00000000000E+000
+1.43405000000E+008, -1.65821369168E+001, +0.00000000000E+000
+1.44341875000E+008, -1.65834454834E+001, +0.00000000000E+000
+1.45278750000E+008, -1.65848546601E+001, +0.00000000000E+000
+1.46215625000E+008, -1.65860449777E+001, +0.00000000000E+000
+1.47152500000E+008, -1.65872650483E+001, +0.00000000000E+000
+1.48089375000E+008, -1.65881721791E+001, +0.00000000000E+000
+1.49026250000E+008, -1.65889401706E+001, +0.00000000000E+000
+1.49963125000E+008, -1.65900350286E+001, +0.00000000000E+000
+1.50900000000E+008, -1.65906472788E+001, +0.00000000000E+000
+1.51836875000E+008, -1.65911461486E+001, +0.00000000000E+000
+1.52773750000E+008, -1.65916765844E+001, +0.00000000000E+000
+1.53710625000E+008, -1.65922802334E+001, +0.00000000000E+000
+1.54647500000E+008, -1.65928838052E+001, +0.00000000000E+000
+1.55584375000E+008, -1.65935404167E+001, +0.00000000000E+000
+1.56521250000E+008, -1.65940718454E+001, +0.00000000000E+000
+1.57458125000E+008, -1.65947401030E+001, +0.00000000000E+000
+1.58395000000E+008, -1.65955305917E+001, +0.00000000000E+000
+1.59331875000E+008, -1.65965807087E+001, +0.00000000000E+000
+1.60268750000E+008, -1.65976587429E+001, +0.00000000000E+000
+1.61205625000E+008, -1.65986988795E+001, +0.00000000000E+000
+1.62142500000E+008, -1.66000631880E+001, +0.00000000000E+000
+1.63079375000E+008, -1.66016058282E+001, +0.00000000000E+000
+1.64016250000E+008, -1.66033422670E+001, +0.00000000000E+000
+1.64953125000E+008, -1.66052151140E+001, +0.00000000000E+000
+1.65890000000E+008, -1.66071596876E+001, +0.00000000000E+000
+1.66826875000E+008, -1.66094540701E+001, +0.00000000000E+000
+1.67763750000E+008, -1.66120289194E+001, +0.00000000000E+000
+1.68700625000E+008, -1.66148115547E+001, +0.00000000000E+000
+1.69637500000E+008, -1.66178497752E+001, +0.00000000000E+000
+1.70574375000E+008, -1.66208383968E+001, +0.00000000000E+000
+1.71511250000E+008, -1.66243358348E+001, +0.00000000000E+000
+1.72448125000E+008, -1.66280459598E+001, +0.00000000000E+000
+1.73385000000E+008, -1.66319590594E+001, +0.00000000000E+000
+1.74321875000E+008, -1.66361721289E+001, +0.00000000000E+000
+1.75258750000E+008, -1.66407011837E+001, +0.00000000000E+000
+1.76195625000E+008, -1.66454884306E+001, +0.00000000000E+000
+1.77132500000E+008, -1.66505121017E+001, +0.00000000000E+000
+1.78069375000E+008, -1.66556413166E+001, +0.00000000000E+000
+1.79006250000E+008, -1.66608817671E+001, +0.00000000000E+000
+1.79943125000E+008, -1.66663523897E+001, +0.00000000000E+000
+1.80880000000E+008, -1.66719227921E+001, +0.00000000000E+000
+1.81816875000E+008, -1.66776155601E+001, +0.00000000000E+000
+1.82753750000E+008, -1.66831577812E+001, +0.00000000000E+000
+1.83690625000E+008, -1.66890451427E+001, +0.00000000000E+000
+1.84627500000E+008, -1.66949693029E+001, +0.00000000000E+000
+1.85564375000E+008, -1.67009980426E+001, +0.00000000000E+000
+1.86501250000E+008, -1.67068668546E+001, +0.00000000000E+000
+1.87438125000E+008, -1.67126706794E+001, +0.00000000000E+000
+1.88375000000E+008, -1.67185160382E+001, +0.00000000000E+000
+1.89311875000E+008, -1.67243688299E+001, +0.00000000000E+000
+1.90248750000E+008, -1.67300978162E+001, +0.00000000000E+000
+1.91185625000E+008, -1.67358839179E+001, +0.00000000000E+000
+1.92122500000E+008, -1.67414992961E+001, +0.00000000000E+000
+1.93059375000E+008, -1.67470044351E+001, +0.00000000000E+000
+1.93996250000E+008, -1.67525355787E+001, +0.00000000000E+000
+1.94933125000E+008, -1.67577832811E+001, +0.00000000000E+000
+1.95870000000E+008, -1.67630517731E+001, +0.00000000000E+000
+1.96806875000E+008, -1.67680059322E+001, +0.00000000000E+000
+1.97743750000E+008, -1.67729449001E+001, +0.00000000000E+000
+1.98680625000E+008, -1.67779178033E+001, +0.00000000000E+000
+1.99617500000E+008, -1.67826390683E+001, +0.00000000000E+000
+2.00554375000E+008, -1.67872497791E+001, +0.00000000000E+000
+2.01491250000E+008, -1.67916762750E+001, +0.00000000000E+000
+2.02428125000E+008, -1.67962707881E+001, +0.00000000000E+000
+2.03365000000E+008, -1.68007041824E+001, +0.00000000000E+000
